SFN,BSR_index,requested_bytes,allocated_bytes_pusch,allocated_bytes_grant,overlap_bytes,ratio_pusch,ratio_grant,bs_load,smoothed_ratio_pusch,smoothed_ratio_grant,smoothed_bs_load
32056,24,376.0,1090.0,133.0,0.0,2.898936170212766,0.3537234042553192,0.010416666666666666,1.7393617021276595,0.3506502932723531,0.14958333333333335
32072,15,91.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,1.1595744680851066,0.14148936170212767,0.009166666666666667
32080,19,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335
32088,23,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668
32096,23,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32103,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32111,25,440.0,101.0,0.0,0.0,0.22954545454545455,0.0,0.0,0.13772727272727273,0.0,0.0
32119,6,22.0,1027.0,133.0,0.0,46.68181818181818,6.045454545454546,0.0,28.055,3.6272727272727274,0.0
32127,27,208.0,161.0,563.0,395.0,0.7740384615384616,2.706730769230769,0.2638888888888889,9.846695804195804,2.8331293706293708,0.15833333333333333
32133,27,603.0,0.0,9.0,0.0,0.0,0.014925373134328358,0.14666666666666667,9.491171328671328,1.7593922868176601,0.14077777777777778
32138,30,967.0,0.0,951.0,0.0,0.0,0.983453981385729,0.16666666666666666,6.327447552447552,1.7590204805407232,0.15474074074074073
32146,32,1326.0,0.0,213.0,0.0,0.0,0.16063348416289594,0.11,0.10320512820512823,0.5903947736645144,0.14296296296296296
32151,24,376.0,0.0,0.0,0.0,0.0,0.0,0.05277777777777778,0.0,0.15453504515772715,0.08811111111111111
32157,20,200.0,7859.0,3045.0,0.0,39.295,15.225,0.02292377701934016,23.577,9.287544995406483,0.05768019213753002
32450,23,321.0,0.0,194.0,0.0,0.0,0.6043613707165109,0.12083333333333333,0.0,0.6043613707165109,0.12083333333333333
32458,24,376.0,0.0,204.0,0.0,0.0,0.5425531914893617,0.010416666666666666,0.0,0.5672764631802214,0.05458333333333334
32466,19,171.0,1088.0,374.0,0.0,6.362573099415204,2.1871345029239766,0.03125,3.8175438596491222,1.5416636141955604,0.045
32474,23,321.0,1039.0,193.0,1088.0,3.236760124610592,0.6012461059190031,0.041666666666666664,3.214570694649396,0.9066852024340695,0.03333333333333333
32480,24,376.0,2267.0,825.0,682.0,6.029255319148936,2.1941489361702127,0.010827250608272505,5.537419836294521,1.8741654834707235,0.021079683698296835
32617,15,91.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0
32622,14,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32627,3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32633,1,10.0,101.0,61.0,0.0,10.1,6.1,0.0,6.06,3.6599999999999997,0.0
32652,15,91.0,0.0,126.0,101.0,0.0,1.3846153846153846,0.01388888888888889,4.04,3.270769230769231,0.008333333333333333
32664,13,67.0,0.0,114.0,0.0,0.0,1.7014925373134329,0.014583333333333334,0.0,1.5747416762342135,0.014305555555555556
32672,29,826.0,1826.0,0.0,0.0,2.2106537530266346,0.0,0.0,1.3263922518159807,0.6805970149253732,0.005833333333333334
32688,31,384.0,2800.0,562.0,748.0,7.291666666666667,1.4635416666666667,0.006385281385281385,5.259261501210654,0.878125,0.003831168831168831
32842,11,49.0,0.0,0.0,194.0,0.0,0.0,0.04666666666666666,0.0,0.0,0.04666666666666666
32847,6,22.0,13173.0,1563.0,0.0,598.7727272727273,71.04545454545455,0.007966101694915255,359.26363636363635,42.627272727272725,0.02344632768361582
33142,24,376.0,0.0,149.0,0.0,0.0,0.3962765957446808,0.0,0.0,0.3962765957446808,0.0
33150,28,706.0,97.0,805.0,0.0,0.13739376770538245,1.1402266288951841,0.19166666666666668,0.08243626062322947,0.8426466156349828,0.115
33158,28,706.0,1375.0,18.0,0.0,1.9475920679886685,0.025495750708215296,0.004166666666666667,1.1960339943342775,0.3225980953529022,0.04083333333333334
33166,13,67.0,394.0,208.0,832.0,5.880597014925373,3.1044776119402986,0.06111111111111111,3.945355376094034,2.095831043084859,0.07583333333333334
33172,19,171.0,0.0,42.0,0.0,0.0,0.24561403508771928,0.010416666666666666,1.5656378165828082,0.7733630935823345,0.019305555555555555
33180,17,125.0,0.0,156.0,0.0,0.0,1.248,0.05333333333333334,1.1761194029850746,1.4188183294056036,0.04630555555555556
33185,20,200.0,0.0,104.0,0.0,0.0,0.52,0.05333333333333334,0.7840796019900498,0.9250788862704025,0.04864814814814815
33190,13,67.0,6673.0,5955.0,0.0,99.59701492537313,88.88059701492537,0.03726708074534161,59.75820895522388,53.596840080300254,0.03797135955831608
33512,5,19.0,418.0,145.0,0.0,22.0,7.631578947368421,0.014583333333333334,22.0,7.631578947368421,0.014583333333333334
33520,13,67.0,1711.0,318.0,418.0,25.53731343283582,4.746268656716418,0.07333333333333333,24.122388059701493,5.900392772977219,0.049833333333333334
33525,24,376.0,640.0,0.0,1518.0,1.702127659574468,0.0,0.02619047619047619,10.528739282311845,2.475569520816968,0.03329761904761905
33532,22,137.0,1081.0,161.0,137.0,7.890510948905109,1.1751824817518248,0.030000000000000002,10.182194787825123,1.6543632203943783,0.03790476190476191
33542,23,303.0,1063.0,0.0,18.0,3.5082508250825084,0.0,0.0,4.023478216745421,0.23503649635036497,0.01123809523809524
33548,25,440.0,1156.0,0.0,1063.0,2.6272727272727274,0.0,0.0,3.85611599116116,0.23503649635036497,0.006000000000000001
33556,20,200.0,0.0,149.0,1063.0,0.0,0.745,0.0,1.2271047104710473,0.447,0.0
33562,21,234.0,0.0,331.0,0.0,0.0,1.4145299145299146,0.08125,0.5254545454545455,0.9977179487179487,0.04875
33570,26,515.0,0.0,510.0,0.0,0.0,0.9902912621359223,0.12708333333333333,0.0,1.0260807401875363,0.0925
33578,25,440.0,10287.0,4095.0,0.0,23.379545454545454,9.306818181818182,0.021646942800788955,14.027727272727272,6.065055144424076,0.05465483234714004
33916,12,57.0,0.0,176.0,0.0,0.0,3.087719298245614,0.014583333333333334,0.0,3.087719298245614,0.014583333333333334
33924,19,171.0,0.0,170.0,0.0,0.0,0.9941520467836257,0.0875,0.0,1.831578947368421,0.058333333333333334
33932,13,67.0,2450.0,20.0,0.0,36.56716417910448,0.29850746268656714,0.003125,21.94029850746269,0.9954787466177882,0.022291666666666668
33964,23,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33976,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33984,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33992,22,274.0,39551.0,6124.0,0.0,144.34671532846716,22.35036496350365,0.01746894409937888,86.60802919708028,13.41021897810219,0.010481366459627328
34636,20,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34648,13,67.0,1210.0,0.0,0.0,18.059701492537314,0.0,0.0,10.835820895522389,0.0,0.0
34658,18,146.0,0.0,0.0,516.0,0.0,0.0,0.0,7.223880597014926,0.0,0.0
34664,21,234.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611940298507463,0.0,0.0
34669,20,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34677,12,57.0,1950.0,197.0,0.0,34.21052631578947,3.456140350877193,0.00909090909090909,20.52631578947368,2.0736842105263156,0.005454545454545454
34688,21,234.0,0.0,106.0,884.0,0.0,0.452991452991453,0.07916666666666666,6.842105263157895,0.9630229419703105,0.04931818181818181
34696,12,57.0,0.0,0.0,0.0,0.0,0.0,0.0,6.842105263157895,0.7818263607737292,0.01765151515151515
34698,14,78.0,0.0,219.0,0.0,0.0,2.8076923076923075,0.03666666666666667,0.0,1.7752136752136751,0.03783333333333333
34708,19,171.0,0.0,27.0,0.0,0.0,0.15789473684210525,0.020833333333333332,0.0,0.6562753036437247,0.019833333333333335
34716,7,26.0,8601.0,230.0,0.0,330.8076923076923,8.846153846153847,0.006024096385542169,198.48461538461538,5.90080971659919,0.015114457831325302
34799,21,234.0,0.0,20.0,0.0,0.0,0.08547008547008547,0.0125,0.0,0.08547008547008547,0.0125
34807,13,67.0,1754.0,255.0,0.0,26.17910447761194,3.8059701492537314,0.010919540229885057,15.707462686567164,2.317770123740273,0.011551724137931034
34836,21,234.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.005128205128205128
34849,20,200.0,3634.0,93.0,0.0,18.17,0.465,0.0025,10.902000000000001,0.279,0.0035512820512820513
34869,26,515.0,1586.0,20.0,658.0,3.079611650485437,0.038834951456310676,0.01,3.079611650485437,0.038834951456310676,0.01
34879,27,603.0,1346.0,0.0,952.0,2.232172470978441,0.0,0.0,2.5711481427812393,0.015533980582524271,0.004
34885,28,706.0,354.0,0.0,792.0,0.5014164305949008,0.0,0.0,1.3632066826497162,0.007766990291262136,0.002
34890,27,442.0,2139.0,331.0,161.0,4.839366515837104,0.748868778280543,0.008547008547008546,3.450337689816931,0.4493212669683258,0.005128205128205127
34929,28,529.0,1443.0,457.0,177.0,2.727788279773157,0.8638941398865785,0.13333333333333333,2.727788279773157,0.8638941398865785,0.13333333333333333
34937,24,376.0,1014.0,0.0,760.0,2.6968085106382977,0.0,0.08055555555555555,2.709200418292242,0.3455576559546314,0.10166666666666666
34943,24,376.0,487.0,0.0,676.0,1.2952127659574468,0.0,0.0,1.862047017656759,0.1727788279773157,0.042777777777777776
34946,21,234.0,777.0,0.0,648.0,3.3205128205128207,0.0,0.0,2.888282299823546,0.11518588531821046,0.028518518518518516
34951,20,200.0,1183.0,0.0,600.0,5.915,0.0,0.0,4.524004546281142,0.0,0.01074074074074074
34959,30,480.0,0.0,0.0,487.0,0.0,0.0,0.0,1.4040967448627024,0.0,0.0
34967,28,706.0,3092.0,386.0,0.0,4.379603399433428,0.546742209631728,0.0018867924528301887,3.810762039660057,0.32804532577903683,0.0011320754716981133
35020,27,261.0,0.0,430.0,342.0,0.0,1.6475095785440612,0.13958333333333334,0.0,1.6475095785440612,0.13958333333333334
35028,25,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6590038314176245,0.05583333333333334
35040,24,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35050,12,57.0,402.0,49.0,0.0,7.052631578947368,0.8596491228070176,0.0,4.231578947368421,0.5157894736842105,0.0
35060,9,36.0,1372.0,11.0,402.0,38.111111111111114,0.3055555555555556,0.014583333333333334,25.687719298245614,0.5271929824561403,0.008749999999999999
35068,25,440.0,1636.0,0.0,644.0,3.7181818181818183,0.0,0.0,11.263657628920788,0.23304093567251463,0.002916666666666667
35076,22,274.0,2890.0,113.0,884.0,10.547445255474452,0.4124087591240876,0.0047619047619047615,14.69432573914326,0.3085563665855636,0.005773809523809523
35090,22,274.0,1964.0,0.0,856.0,7.1678832116788325,0.0,0.0,8.51970802919708,0.16496350364963505,0.0019047619047619048
35098,32,274.0,834.0,780.0,1052.0,3.0437956204379564,2.846715328467153,0.08958333333333333,4.693430656934307,1.7080291970802919,0.05375
35130,30,967.0,2761.0,0.0,834.0,2.855222337125129,0.0,0.0,2.855222337125129,0.0,0.0
35135,19,171.0,963.0,107.0,2116.0,5.631578947368421,0.6257309941520468,0.009523809523809523,4.521036303271104,0.37543859649122807,0.005714285714285713
35142,14,78.0,0.0,0.0,0.0,0.0,0.0,0.02222222222222222,1.69736025689871,0.12514619883040937,0.015238095238095235
35148,24,376.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1315735045991402,0.08343079922027291,0.004232804232804233
35156,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444
35161,26,515.0,10920.0,1271.0,0.0,21.203883495145632,2.4679611650485436,0.010789049919484702,12.72233009708738,1.480776699029126,0.009436392914653783
35368,8,31.0,2260.0,0.0,588.0,72.90322580645162,0.0,0.0,72.90322580645162,0.0,0.0
35382,21,234.0,826.0,0.0,480.0,3.52991452991453,0.0,0.0,31.279239040529365,0.0,0.0
35390,3,14.0,0.0,117.0,270.0,0.0,8.357142857142858,0.007575757575757575,1.411965811965812,5.014285714285714,0.004545454545454545
35412,28,706.0,0.0,81.0,0.0,0.0,0.11473087818696884,0.05,0.0,0.11473087818696884,0.05
35420,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04589235127478754,0.020000000000000004
35425,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02294617563739377,0.010000000000000002
35430,18,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01529745042492918,0.006666666666666667
35435,17,125.0,7833.0,2153.0,0.0,62.664,17.224,0.02851099830795262,37.5984,10.3344,0.01710659898477157
35632,13,67.0,2890.0,418.0,191.0,43.134328358208954,6.2388059701492535,0.007142857142857143,43.134328358208954,6.2388059701492535,0.007142857142857143
35646,22,274.0,1688.0,253.0,808.0,6.160583941605839,0.9233576642335767,0.01842105263157895,20.950081708247087,3.0495369865998474,0.013909774436090226
35665,23,321.0,711.0,795.0,456.0,2.2149532710280373,2.4766355140186915,0.0625,3.793205539259158,1.8553243741046455,0.04486842105263158
35673,28,706.0,1311.0,18.0,0.0,1.8569405099150142,0.025495750708215296,0.06111111111111111,2.0001456143602234,1.0059516560324058,0.06166666666666667
35685,18,146.0,1202.0,0.0,740.0,8.232876712328768,0.0,0.0,5.682502231363267,0.010198300283286119,0.024444444444444446
35693,21,234.0,1292.0,0.0,474.0,5.521367521367521,0.0,0.0,6.6059711977520195,0.0,0.0
35701,6,22.0,783.0,0.0,572.0,35.59090909090909,0.0,0.0,24.10539430128471,0.0,0.0
35716,22,274.0,0.0,0.0,0.0,0.0,0.0,0.0,14.236363636363638,0.0,0.0
35724,17,125.0,538.0,0.0,0.0,4.304,0.0,0.0,2.5824000000000003,0.0,0.0
35732,30,429.0,761.0,0.0,538.0,1.7738927738927739,0.0,0.0,1.9251356643356643,0.0,0.0
35737,30,367.0,141.0,0.0,600.0,0.38419618528610355,0.0,0.0,1.446096265950217,0.0,0.0
35742,31,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8616118612238504,0.0,0.0
35747,29,826.0,456.0,0.0,0.0,0.5520581113801453,0.0,0.0,0.6189800613852708,0.0,0.0
35752,15,91.0,524.0,0.0,456.0,5.758241758241758,0.0,0.0,3.579778961167221,0.0,0.0
35756,1,10.0,137.0,221.0,524.0,13.7,22.1,0.01851851851851852,8.8894496054908,13.26,0.011111111111111112
35765,20,200.0,0.0,125.0,0.0,0.0,0.625,0.05,2.668039982616254,3.321666666666667,0.032469135802469136
35773,15,91.0,7690.0,1446.0,0.0,84.50549450549451,15.89010989010989,0.012059620596205963,53.44329670329671,14.079065934065934,0.020939476061427282
35896,24,376.0,0.0,29.0,0.0,0.0,0.07712765957446809,0.016666666666666666,0.0,0.07712765957446809,0.016666666666666666
35904,18,146.0,0.0,207.0,0.0,0.0,1.417808219178082,0.015384615384615385,0.0,0.8815359953366364,0.015897435897435898
35917,24,376.0,899.0,45.0,0.0,2.390957446808511,0.1196808510638298,0.041666666666666664,1.4345744680851065,0.6389317983095307,0.031153846153846153
35925,26,515.0,753.0,385.0,516.0,1.4621359223300971,0.7475728155339806,0.03333333333333333,1.8336645321214626,0.49641602974592025,0.03666666666666667
35930,23,321.0,709.0,22.0,592.0,2.208722741433022,0.06853582554517133,0.08666666666666667,2.095852318687535,0.21457222864666486,0.067
35935,23,321.0,1416.0,75.0,600.0,4.411214953271028,0.2336448598130841,0.0020833333333333333,3.454971120038834,0.26495884817358134,0.02280555555555556
35943,11,49.0,262.0,101.0,652.0,5.346938775510204,2.061224489795918,0.02222222222222222,4.285773080910675,1.376701827329849,0.02961111111111111
35949,19,143.0,0.0,96.0,28.0,0.0,0.6713286713286714,0.03333333333333333,1.5955835293619005,0.7179178928177594,0.0347962962962963
35957,16,107.0,6766.0,1579.0,0.0,63.23364485981308,14.757009345794392,0.01928294573643411,39.00957467098989,9.400716239701552,0.02268087855297158
36129,31,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36134,31,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36139,32,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36144,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36149,20,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36156,16,107.0,117.0,0.0,0.0,1.0934579439252337,0.0,0.0,0.6560747663551402,0.0,0.0
36169,18,29.0,1128.0,0.0,117.0,38.89655172413793,0.0,0.0,23.77531421205285,0.0,0.0
36177,30,287.0,706.0,0.0,680.0,2.4599303135888504,0.0,0.0,17.03457887780848,0.0,0.0
36185,29,472.0,413.0,0.0,354.0,0.875,0.0,0.0,8.796296407545356,0.0,0.0
36190,24,376.0,0.0,0.0,326.0,0.0,0.0,0.0,0.6669860627177702,0.0,0.0
36197,1,10.0,0.0,9.0,0.0,0.0,0.9,0.0,0.17500000000000002,0.54,0.0
36201,14,78.0,0.0,337.0,0.0,0.0,4.32051282051282,0.041666666666666664,0.11666666666666668,2.712307692307692,0.024999999999999998
36209,22,274.0,0.0,121.0,0.0,0.0,0.4416058394160584,0.03125,0.0,0.9610318797180112,0.024305555555555556
36217,9,36.0,1791.0,0.0,0.0,49.75,0.0,0.0,29.849999999999998,0.9524237319857758,0.014583333333333332
36229,19,171.0,1225.0,0.0,872.0,7.16374269005848,0.0,0.0,24.198245614035088,0.0,0.0
36237,17,125.0,101.0,0.0,744.0,0.808,0.0,0.0,3.350297076023392,0.0,0.0
36249,14,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32320000000000004,0.0,0.0
36259,14,78.0,35749.0,4316.0,0.0,458.3205128205128,55.333333333333336,0.013137254901960783,274.9923076923077,33.2,0.007882352941176469
36939,21,234.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0
36944,15,91.0,3052.0,0.0,0.0,33.53846153846154,0.0,0.0,20.123076923076923,0.0,0.0
36972,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36980,28,706.0,1830.0,110.0,0.0,2.592067988668555,0.1558073654390935,0.013043478260869566,1.555240793201133,0.09348441926345609,0.00782608695652174
37003,12,57.0,517.0,29.0,704.0,9.070175438596491,0.5087719298245614,0.03333333333333333,9.070175438596491,0.5087719298245614,0.03333333333333333
37008,7,26.0,511.0,0.0,380.0,19.653846153846153,0.0,0.02,15.420377867746287,0.20350877192982458,0.025333333333333333
37013,12,57.0,675.0,81.0,458.0,11.842105263157896,1.4210526315789473,0.005376344086021505,12.850067476383266,0.9543859649122807,0.013892473118279569
37044,25,440.0,0.0,9.0,0.0,0.0,0.020454545454545454,0.03333333333333333,0.0,0.020454545454545454,0.03333333333333333
37049,27,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008181818181818182,0.013333333333333334
37055,26,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004090909090909091,0.006666666666666667
37056,23,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027272727272727275,0.0044444444444444444
37063,19,171.0,383.0,0.0,0.0,2.239766081871345,0.0,0.0,1.343859649122807,0.0020454545454545456,0.0033333333333333335
37071,6,22.0,984.0,0.0,383.0,44.72727272727273,0.0,0.0,27.13499911394648,0.0,0.0
37084,21,234.0,610.0,0.0,249.0,2.606837606837607,0.0,0.0,19.455011655011656,0.0,0.0
37092,19,171.0,0.0,94.0,0.0,0.0,0.5497076023391813,0.0,1.0427350427350428,0.32982456140350874,0.0
37097,16,107.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761906,0.5213675213675214,0.10994152046783626,0.0071428571428571435
37104,22,274.0,764.0,0.0,0.0,2.7883211678832116,0.0,0.0,1.672992700729927,0.10994152046783626,0.002380952380952381
37114,20,200.0,768.0,0.0,544.0,3.84,0.0,0.0,2.8616642335766422,0.0,0.002380952380952381
37122,23,321.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3256642335766422,0.0,0.0
37127,31,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.0,0.0
37134,31,1132.0,27415.0,1723.0,0.0,24.218197879858657,1.5220848056537102,0.00865231259968102,14.530918727915193,0.913250883392226,0.005191387559808612
37552,5,19.0,2851.0,0.0,0.0,150.05263157894737,0.0,0.0,150.05263157894737,0.0,0.0
37578,23,321.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0
37590,13,67.0,4656.0,260.0,0.0,69.49253731343283,3.8805970149253732,0.009523809523809523,41.6955223880597,2.328358208955224,0.005714285714285713
37639,28,706.0,0.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0
37649,28,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37655,27,603.0,0.0,104.0,0.0,0.0,0.1724709784411277,0.0,0.0,0.10348258706467661,0.0
37669,14,78.0,0.0,169.0,0.0,0.0,2.1666666666666665,0.027083333333333334,0.0,1.368988391376451,0.01625
37677,24,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.010833333333333334
37685,23,321.0,370.0,0.0,0.0,1.1526479750778815,0.0,0.0,0.6915887850467289,0.43333333333333335,0.005416666666666667
37690,24,376.0,1173.0,0.0,370.0,3.11968085106383,0.0,0.0,2.102338105653874,0.0,0.0
37695,24,376.0,2609.0,97.0,980.0,6.9388297872340425,0.2579787234042553,0.0,4.732941715825987,0.15478723404255318,0.0
37709,14,78.0,9957.0,408.0,547.0,127.65384615384616,5.230769230769231,0.0037202380952380955,78.60400981996727,3.1900572831423895,0.002232142857142857
37821,24,159.0,0.0,227.0,217.0,0.0,1.4276729559748427,0.08125,0.0,1.4276729559748427,0.08125
37829,17,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710691823899371,0.0325
37852,26,515.0,366.0,0.0,0.0,0.7106796116504854,0.0,0.0,0.7106796116504854,0.0,0.0
37860,23,321.0,921.0,0.0,366.0,2.869158878504673,0.0,0.0,2.005767171762998,0.0,0.0
37865,18,146.0,3627.0,101.0,696.0,24.84246575342466,0.6917808219178082,0.004597701149425287,15.621447150085826,0.4150684931506849,0.002758620689655172
37894,19,171.0,628.0,0.0,672.0,3.672514619883041,0.0,0.0,3.672514619883041,0.0,0.0
37902,16,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4690058479532164,0.0,0.0
37907,17,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345029239766082,0.0,0.0
37913,22,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896686159844055,0.0,0.0
37921,23,321.0,349.0,0.0,0.0,1.087227414330218,0.0,0.0,0.6523364485981308,0.0,0.0
37941,19,171.0,1239.0,29.0,349.0,7.245614035087719,0.1695906432748538,0.01111111111111111,7.245614035087719,0.1695906432748538,0.01111111111111111
37953,24,376.0,0.0,0.0,0.0,0.0,0.0,0.0,2.898245614035088,0.06783625730994151,0.0044444444444444444
37961,22,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37973,15,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37981,21,234.0,0.0,347.0,0.0,0.0,1.482905982905983,0.014583333333333334,0.0,0.8897435897435898,0.008749999999999999
37989,22,274.0,0.0,79.0,0.0,0.0,0.28832116788321166,0.07,0.0,0.46957389731112353,0.04491666666666667
37994,21,234.0,530.0,110.0,0.0,2.264957264957265,0.4700854700854701,0.020833333333333332,1.3589743589743588,0.636296712209121,0.029416666666666667
38002,21,234.0,812.0,144.0,530.0,3.47008547008547,0.6153846153846154,0.0,2.5350427350427354,0.5209120968245056,0.018166666666666668
38010,28,292.0,968.0,707.0,414.0,3.315068493150685,2.421232876712329,0.26875,3.136049642898958,1.6698337431214145,0.16541666666666666
38018,29,414.0,0.0,261.0,412.0,0.0,0.6304347826086957,0.019047619047619046,1.3570307926472311,0.9855843679846064,0.06517857142857142
38025,18,146.0,0.0,182.0,0.0,0.0,1.2465753424657535,0.10555555555555556,0.663013698630137,1.3582787373436571,0.12089285714285714
38031,20,200.0,0.0,193.0,0.0,0.0,0.965,0.02333333333333333,0.0,0.9544020250148899,0.038920634920634925
38036,21,234.0,780.0,67.0,0.0,3.3333333333333335,0.2863247863247863,0.03958333333333333,2.0,0.5507295551381317,0.04347486772486772
38044,8,31.0,512.0,157.0,574.0,16.516129032258064,5.064516129032258,0.02333333333333333,10.354121863799282,3.37176302792476,0.03646296296296296
38049,2,12.0,0.0,87.0,351.0,0.0,7.25,0.01875,2.646594982078853,5.192112122047606,0.02275
38057,13,67.0,609.0,234.0,0.0,9.08955223880597,3.4925373134328357,0.07916666666666666,8.756957149735195,4.558425613866152,0.05591666666666666
38065,20,200.0,1160.0,209.0,332.0,5.8,1.045,0.010416666666666666,5.297910447761194,2.775507462686567,0.025833333333333333
38073,19,171.0,244.0,0.0,728.0,1.4269005847953216,0.0,0.043333333333333335,3.834050798638387,0.9075074626865671,0.043916666666666666
38078,19,36.0,4473.0,9.0,135.0,124.25,0.25,0.00030864197530864197,75.99538011695905,0.359,0.010935185185185187
38186,23,321.0,696.0,0.0,0.0,2.1682242990654204,0.0,0.0,2.1682242990654204,0.0,0.0
38194,31,624.0,1001.0,0.0,508.0,1.6041666666666667,0.0,0.0,1.8297897196261683,0.0,0.0
38199,31,292.0,687.0,0.0,840.0,2.3527397260273974,0.0,0.0,2.1661220287628558,0.0,0.0
38204,26,515.0,692.0,0.0,687.0,1.3436893203883495,0.0,0.0,1.6228976844676075,0.0,0.0
38226,14,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38236,16,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38244,10,42.0,2160.0,0.0,0.0,51.42857142857143,0.0,0.0,30.857142857142858,0.0,0.0
38262,17,125.0,349.0,0.0,532.0,2.792,0.0,0.0,22.246628571428573,0.0,0.0
38267,8,31.0,79.0,0.0,270.0,2.5483870967741935,0.0,0.0,2.645832258064516,0.0,0.0
38277,24,376.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0680774193548388,0.0,0.0
38282,29,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096774193548387,0.0,0.0
