TTI	LCG_0	LCG_1	LCG_2	LCG_3	Num_RBs	TBS_Index	MCS_Index	Redund_Ver	PUSCH_TB_Size
8575	-	-	-	-	5	17	30	-	-
8576	0	0	0	0	8	13	8	0	217
8577	-	-	-	-	6	14	9	-	-
8579	-	-	-	-	-	-	-	0	225
8580	0	0	0	0	-	-	-	1	253
8581	0	0	0	0	-	-	-	0	217
8584	-	-	-	-	8	13	8	0	217
8586	-	-	-	-	8	14	9	-	-
8587	-	-	-	-	6	17	11	-	-
8588	0	0	0	0	-	-	-	0	253
8590	0	0	0	0	-	-	-	1	285
8591	0	0	0	0	-	-	-	0	269
8593	-	-	-	-	8	13	8	-	-
8596	-	-	-	-	8	12	7	-	-
8597	0	0	0	0	6	14	9	0	253
8600	0	0	0	0	-	-	-	1	225
8601	0	0	0	0	-	-	-	0	217
8602	-	-	-	-	8	12	7	-	-
8606	0	0	0	0	6	14	9	0	225
8607	-	-	-	-	5	17	11	-	-
8610	0	0	0	0	-	-	-	1	217
8611	0	0	0	0	-	-	-	0	225
8612	-	-	-	-	5	17	11	-	-
8616	0	0	0	0	6	14	9	0	225
8617	-	-	-	-	5	17	11	-	-
8620	-	-	-	-	-	-	-	1	217
8621	-	-	-	-	-	-	-	0	225
8622	-	-	-	-	6	16	10	-	-
8626	-	-	-	-	5	20	14	0	241
8627	-	-	-	-	4	22	16	-	-
8630	-	-	-	-	-	-	-	1	293
8631	-	-	-	-	-	-	-	0	269
8632	-	-	-	-	6	16	10	-	-
8636	-	-	-	-	5	17	11	0	241
8637	-	-	-	-	4	20	14	-	-
8642	-	-	-	-	4	20	14	-	-
8645	-	-	-	-	4	20	30	-	-
8646	-	-	-	-	4	0	29	-	-
8647	-	-	-	-	9	11	6	-	-
8648	-	-	-	-	-	-	-	0	225
8649	-	-	-	-	-	-	-	0	233
8650	-	-	-	-	4	20	30	1	0
8651	-	-	-	-	-	-	-	0	225
8652	-	-	-	-	9	11	6	-	-
8654	-	-	-	-	-	-	-	0	233
8656	-	-	-	-	8	12	7	0	225
8657	-	-	-	-	8	12	7	-	-
8660	-	-	-	-	-	-	-	0	225
8661	-	-	-	-	-	-	-	0	225
8662	-	-	-	-	8	13	8	-	-
8666	-	-	-	-	9	11	6	0	253
8667	-	-	-	-	8	13	8	-	-
8670	-	-	-	-	-	-	-	1	225
8671	-	-	-	-	-	-	-	0	253
8672	-	-	-	-	4	20	14	-	-
8676	-	-	-	-	5	17	11	0	233
8677	-	-	-	-	4	20	14	-	-
8680	-	-	-	-	4	20	30	1	225
8681	-	-	-	-	-	-	-	0	233
8682	-	-	-	-	8	14	9	-	-
8684	-	-	-	-	-	-	-	0	233
8686	-	-	-	-	6	16	10	0	285
8687	-	-	-	-	5	18	12	-	-
8692	-	-	-	-	8	14	9	-	-
8620	0	0	0	0	-	-	-	-	-
8621	0	0	0	0	-	-	-	-	-
8626	0	0	0	0	-	-	-	-	-
8630	0	0	0	0	-	-	-	-	-
8631	0	0	0	0	-	-	-	-	-
8636	0	0	0	0	-	-	-	-	-
8640	0	0	0	0	-	-	-	-	-
8641	0	0	0	0	-	-	-	-	-
8646	0	0	0	0	-	-	-	-	-
8651	0	0	0	0	-	-	-	-	-
8656	0	0	0	0	-	-	-	-	-
8660	0	0	0	0	-	-	-	-	-
8661	0	0	0	0	-	-	-	-	-
8666	0	0	0	0	-	-	-	-	-
8670	0	0	0	0	-	-	-	-	-
8671	0	0	0	0	-	-	-	-	-
8676	0	0	0	0	-	-	-	-	-
8680	0	0	0	0	-	-	-	-	-
8681	0	0	0	0	-	-	-	-	-
8686	0	0	0	0	-	-	-	-	-
8690	0	0	0	0	-	-	-	1	241
8691	0	0	0	0	-	-	-	0	249
8696	0	0	0	0	8	13	8	0	285
8697	-	-	-	-	6	16	10	-	-
8700	0	0	0	0	-	-	-	1	253
8701	0	0	0	0	-	-	-	0	241
8702	-	-	-	-	8	12	7	-	-
8706	0	0	0	0	-	-	-	0	225
8707	-	-	-	-	5	17	11	-	-
8708	-	-	-	-	6	14	9	-	-
8711	0	0	0	0	-	-	-	0	225
8712	0	0	0	0	5	17	11	1	217
8716	0	0	0	0	-	-	-	0	225
8717	-	-	-	-	8	14	9	-	-
8718	-	-	-	-	9	12	7	-	-
8721	0	0	0	0	-	-	-	0	285
8722	0	0	0	0	6	16	10	1	253
8726	0	0	0	0	-	-	-	0	241
8727	-	-	-	-	8	13	8	-	-
8728	-	-	-	-	9	11	6	-	-
8731	0	0	0	0	-	-	-	0	253
8732	0	0	0	0	6	14	9	1	225
8736	0	0	0	0	-	-	-	0	217
8737	-	-	-	-	6	14	9	-	-
8738	-	-	-	-	8	12	7	-	-
8741	0	0	0	0	-	-	-	0	217
8742	0	0	0	0	-	-	-	1	225
8745	-	-	-	-	6	14	9	-	-
8747	-	-	-	-	8	13	8	-	-
8749	0	0	0	0	9	11	6	0	217
8751	0	0	0	0	-	-	-	0	253
8752	-	-	-	-	8	13	8	-	-
8753	0	0	0	0	-	-	-	1	225
8756	0	0	0	0	-	-	-	0	253
8757	-	-	-	-	8	13	8	-	-
8758	-	-	-	-	8	14	9	-	-
8761	0	0	0	0	-	-	-	0	253
8762	0	0	0	0	4	19	13	1	285
8766	0	0	0	0	-	-	-	0	217
8767	-	-	-	-	4	21	15	-	-
8768	-	-	-	-	5	17	11	-	-
8771	0	0	0	0	-	-	-	0	249
8772	0	0	0	0	6	16	10	1	225
8776	0	0	0	0	-	-	-	0	241
8777	-	-	-	-	6	16	10	-	-
8778	-	-	-	-	8	14	9	-	-
8781	0	0	0	0	-	-	-	0	241
8782	0	0	0	0	6	16	10	1	285
8786	0	0	0	0	-	-	-	0	241
8787	-	-	-	-	6	14	9	-	-
8788	-	-	-	-	8	12	7	-	-
8791	-	-	-	-	-	-	-	0	217
8792	-	-	-	-	-	-	-	1	225
8794	-	-	-	-	-	-	-	0	241
8796	-	-	-	-	5	18	12	-	-
8797	-	-	-	-	5	18	12	-	-
8798	-	-	-	-	6	16	10	-	-
8800	-	-	-	-	-	-	-	0	249
8801	-	-	-	-	-	-	-	0	249
8802	-	-	-	-	8	12	7	1	241
8806	-	-	-	-	-	-	-	0	225
8807	-	-	-	-	5	17	11	-	-
8808	-	-	-	-	6	14	9	-	-
8811	-	-	-	-	-	-	-	0	225
8812	-	-	-	-	5	18	12	1	217
8816	-	-	-	-	-	-	-	0	249
8817	-	-	-	-	4	20	14	-	-
8818	-	-	-	-	5	17	11	-	-
8821	-	-	-	-	-	-	-	0	233
8822	-	-	-	-	4	20	14	1	225
8826	-	-	-	-	-	-	-	0	233
8827	-	-	-	-	4	21	15	-	-
8828	-	-	-	-	5	17	11	-	-
8831	-	-	-	-	-	-	-	0	249
8832	-	-	-	-	4	21	15	1	225
8836	-	-	-	-	-	-	-	0	249
8837	-	-	-	-	4	20	14	-	-
8838	-	-	-	-	5	17	11	-	-
8841	-	-	-	-	-	-	-	0	233
8842	-	-	-	-	6	17	11	1	225
8846	-	-	-	-	-	-	-	0	269
8847	-	-	-	-	4	19	13	-	-
8848	-	-	-	-	6	17	11	-	-
8851	-	-	-	-	-	-	-	0	217
8852	-	-	-	-	8	13	8	1	269
8855	-	-	-	-	4	19	30	-	-
8856	-	-	-	-	6	17	30	0	253
8859	-	-	-	-	-	-	-	0	217
8860	-	-	-	-	-	-	-	0	269
8862	-	-	-	-	-	-	-	0	217
8791	0	0	0	0	-	-	-	-	-
8792	0	0	0	0	-	-	-	-	-
8800	0	0	0	0	-	-	-	-	-
8801	0	0	0	0	-	-	-	-	-
8802	0	0	0	0	-	-	-	-	-
8806	0	0	0	0	-	-	-	-	-
8811	0	0	0	0	-	-	-	-	-
8812	0	0	0	0	-	-	-	-	-
8816	0	0	0	0	-	-	-	-	-
8821	0	0	0	0	-	-	-	-	-
8822	0	0	0	0	-	-	-	-	-
8826	0	0	0	0	-	-	-	-	-
8831	0	0	0	0	-	-	-	-	-
8832	0	0	0	0	-	-	-	-	-
8836	0	0	0	0	-	-	-	-	-
8841	0	0	0	0	-	-	-	-	-
8842	0	0	0	0	-	-	-	-	-
8846	0	0	0	0	-	-	-	-	-
8851	0	0	0	0	-	-	-	-	-
8852	0	0	0	0	-	-	-	-	-
8856	0	0	0	0	-	-	-	-	-
8858	-	-	-	-	10	10	5	-	-
8862	0	0	0	0	-	-	-	-	-
8866	-	-	-	-	9	11	6	-	-
8867	-	-	-	-	8	12	7	-	-
8869	-	-	-	-	4	0	29	-	-
8870	0	0	0	0	-	-	-	0	225
8871	0	0	0	0	-	-	-	0	225
8872	-	-	-	-	8	12	7	-	-
8873	-	-	-	-	-	-	-	1	0
8876	0	0	0	0	-	-	-	0	225
8877	-	-	-	-	5	17	11	-	-
8881	0	0	0	0	5	17	11	0	225
8882	-	-	-	-	4	20	14	-	-
8885	0	0	0	0	-	-	-	1	225
8886	0	0	0	0	-	-	-	0	233
8887	-	-	-	-	4	21	15	-	-
8891	0	0	0	0	5	17	11	0	249
8892	-	-	-	-	4	21	15	-	-
8895	0	0	0	0	-	-	-	1	225
8896	0	0	0	0	-	-	-	0	249
8897	-	-	-	-	4	19	13	-	-
8901	0	0	0	0	5	17	11	0	217
8902	-	-	-	-	4	21	15	-	-
8905	0	0	0	0	-	-	-	1	225
8906	0	0	0	0	-	-	-	0	249
8907	-	-	-	-	6	16	10	-	-
8911	0	0	0	0	8	13	8	0	241
8912	-	-	-	-	6	16	10	-	-
8915	0	0	0	0	-	-	-	1	253
8916	0	0	0	0	-	-	-	0	241
8917	-	-	-	-	5	18	12	-	-
8921	0	0	0	0	8	13	8	0	249
8922	-	-	-	-	6	16	10	-	-
8925	0	0	0	0	-	-	-	1	253
8926	0	0	0	0	-	-	-	0	241
8927	-	-	-	-	5	18	12	-	-
8931	0	0	0	0	8	12	7	0	249
8932	-	-	-	-	6	14	9	-	-
8935	0	0	0	0	-	-	-	1	225
8936	0	0	0	0	-	-	-	0	217
8937	-	-	-	-	5	19	13	-	-
8941	0	0	0	0	6	13	8	0	269
8942	-	-	-	-	5	17	11	-	-
8945	0	0	0	0	-	-	-	1	193
8946	0	0	0	0	-	-	-	0	225
8947	-	-	-	-	6	17	11	-	-
8951	0	0	0	0	9	11	6	0	269
8952	-	-	-	-	9	11	6	-	-
8953	-	-	-	-	-	-	-	0	193
8955	0	0	0	0	-	-	-	0	225
8956	0	0	0	0	-	-	-	0	225
8957	-	-	-	-	6	17	11	-	-
8961	0	0	0	0	8	12	7	0	269
8962	-	-	-	-	8	12	7	-	-
8965	-	-	-	-	-	-	-	0	225
8966	-	-	-	-	-	-	-	0	225
8967	-	-	-	-	6	16	10	-	-
8971	-	-	-	-	8	14	9	0	241
8972	-	-	-	-	6	16	10	-	-
8975	-	-	-	-	-	-	-	1	285
8976	-	-	-	-	-	-	-	0	241
8977	-	-	-	-	6	14	9	-	-
8981	-	-	-	-	6	14	9	0	217
8982	-	-	-	-	5	18	12	-	-
8985	-	-	-	-	4	14	9	1	217
8986	-	-	-	-	-	-	-	0	249
8987	-	-	-	-	5	18	12	-	-
8989	-	-	-	-	-	-	-	1	285
8991	-	-	-	-	6	16	10	0	249
8992	-	-	-	-	5	18	12	-	-
8995	-	-	-	-	-	-	-	1	241
8996	-	-	-	-	-	-	-	0	249
8997	-	-	-	-	4	22	16	-	-
9001	-	-	-	-	6	16	10	0	269
9002	-	-	-	-	4	19	13	-	-
9006	-	-	-	-	-	-	-	0	217
9007	-	-	-	-	6	14	9	-	-
9009	-	-	-	-	6	16	10	0	269
9011	-	-	-	-	8	14	9	0	217
9012	-	-	-	-	6	16	10	-	-
9015	-	-	-	-	-	-	-	1	285
9016	-	-	-	-	-	-	-	0	241
9017	-	-	-	-	6	14	30	-	-
9018	-	-	-	-	5	18	12	-	-
9021	-	-	-	-	8	16	10	0	285
9022	-	-	-	-	5	17	11	0	249
9025	-	-	-	-	-	-	-	1	325
9026	-	-	-	-	-	-	-	0	225
9029	-	-	-	-	-	-	-	0	285
9031	-	-	-	-	-	-	-	0	241
9035	-	-	-	-	-	-	-	1	225
9036	-	-	-	-	-	-	-	0	249
9037	-	-	-	-	-	-	-	0	285
8965	0	0	0	0	-	-	-	-	-
8966	0	0	0	0	-	-	-	-	-
8971	0	0	0	0	-	-	-	-	-
8975	0	0	0	0	-	-	-	-	-
8976	0	0	0	0	-	-	-	-	-
8981	0	0	0	0	-	-	-	-	-
8985	0	0	0	0	-	-	-	-	-
8986	0	0	0	0	-	-	-	-	-
8989	0	0	0	0	-	-	-	-	-
8991	0	0	0	0	-	-	-	-	-
8995	0	0	0	0	-	-	-	-	-
8996	0	0	0	0	-	-	-	-	-
9001	0	0	0	0	-	-	-	-	-
9006	0	0	0	0	-	-	-	-	-
9011	0	0	0	0	-	-	-	-	-
9015	0	0	0	0	-	-	-	-	-
9016	0	0	0	0	-	-	-	-	-
9022	0	0	0	0	-	-	-	-	-
9025	0	0	0	0	-	-	-	-	-
9026	0	0	0	0	-	-	-	-	-
9027	-	-	-	-	6	16	10	-	-
9031	0	0	0	0	5	17	11	-	-
9032	-	-	-	-	4	21	15	-	-
9035	0	0	0	0	-	-	-	-	-
9036	0	0	0	0	-	-	-	-	-
9037	-	-	-	-	5	18	12	-	-
9041	0	0	0	0	6	16	10	0	249
9042	-	-	-	-	5	18	12	-	-
9045	0	0	0	0	-	-	-	0	241
9046	0	0	0	0	-	-	-	0	249
9047	-	-	-	-	4	21	15	-	-
9051	0	0	0	0	-	-	-	0	249
9052	-	-	-	-	5	18	12	-	-
9053	-	-	-	-	-	-	-	0	241
9056	0	0	0	0	-	-	-	0	249
9057	-	-	-	-	5	18	12	-	-
9061	0	0	0	0	-	-	-	0	249
9062	-	-	-	-	4	19	13	-	-
9066	0	0	0	0	-	-	-	0	217
9067	-	-	-	-	4	22	16	-	-
9071	0	0	0	0	-	-	-	0	269
9072	-	-	-	-	4	22	16	-	-
9076	0	0	0	0	-	-	-	0	269
9077	-	-	-	-	2	20	14	-	-
9080	-	-	-	-	4	22	30	-	-
9081	0	0	0	0	-	-	-	0	113
9082	-	-	-	-	5	17	11	-	-
9084	-	-	-	-	-	-	-	0	269
9086	0	0	0	0	-	-	-	0	225
9089	-	-	-	-	-	-	-	0	113
9091	-	-	-	-	4	0	29	-	-
9092	-	-	-	-	8	12	7	-	-
9093	-	-	-	-	2	20	31	-	-
9095	-	-	-	-	-	-	-	1	0
9096	0	0	0	0	-	-	-	0	225
9097	-	-	-	-	-	-	-	0	113
9100	-	-	-	-	5	19	13	-	-
9102	-	-	-	-	4	19	13	-	-
9104	0	0	0	0	-	-	-	1	269
9106	0	0	0	0	-	-	-	0	217
9107	-	-	-	-	4	19	13	-	-
9110	-	-	-	-	5	17	11	-	-
9111	0	0	0	0	-	-	-	0	217
9112	-	-	-	-	4	21	15	-	-
9114	0	0	0	0	-	-	-	1	225
9116	0	0	0	0	-	-	-	0	249
9117	-	-	-	-	4	21	15	-	-
9120	-	-	-	-	5	17	11	-	-
9121	0	0	0	0	-	-	-	0	249
9122	-	-	-	-	4	20	14	-	-
9124	0	0	0	0	-	-	-	1	225
9126	0	0	0	0	-	-	-	0	233
9127	-	-	-	-	4	19	13	-	-
9131	0	0	0	0	8	14	9	0	217
9132	-	-	-	-	5	17	11	-	-
9134	-	-	-	-	-	-	-	0	233
9135	0	0	0	0	-	-	-	1	285
9136	0	0	0	0	-	-	-	0	225
9137	-	-	-	-	4	19	13	-	-
9140	-	-	-	-	8	13	8	-	-
9141	0	0	0	0	-	-	-	0	217
9142	-	-	-	-	6	14	9	-	-
9144	0	0	0	0	-	-	-	1	253
9146	-	-	-	-	-	-	-	0	217
9147	-	-	-	-	4	17	11	-	-
9150	-	-	-	-	6	17	11	-	-
9151	-	-	-	-	-	-	-	0	177
9152	-	-	-	-	5	18	12	-	-
9154	-	-	-	-	-	-	-	1	269
9156	-	-	-	-	-	-	-	0	249
9157	-	-	-	-	8	12	7	-	-
9159	-	-	-	-	-	-	-	0	177
9160	-	-	-	-	6	14	9	-	-
9161	-	-	-	-	-	-	-	0	225
9162	-	-	-	-	5	18	12	-	-
9164	-	-	-	-	-	-	-	1	217
9166	-	-	-	-	-	-	-	0	249
9167	-	-	-	-	8	14	9	-	-
9170	-	-	-	-	6	14	9	-	-
9171	-	-	-	-	-	-	-	0	285
9172	-	-	-	-	6	16	10	-	-
9174	-	-	-	-	-	-	-	1	217
9176	-	-	-	-	-	-	-	0	241
9177	-	-	-	-	8	14	9	-	-
9178	-	-	-	-	6	14	30	-	-
9180	-	-	-	-	8	13	8	-	-
9181	-	-	-	-	-	-	-	0	285
9182	-	-	-	-	5	17	11	0	217
9184	-	-	-	-	-	-	-	0	253
9186	-	-	-	-	-	-	-	0	225
9187	-	-	-	-	5	17	11	-	-
9190	-	-	-	-	6	16	10	-	-
9191	-	-	-	-	-	-	-	0	225
9192	-	-	-	-	5	19	13	-	-
9194	-	-	-	-	-	-	-	1	241
9196	-	-	-	-	-	-	-	0	269
9197	-	-	-	-	4	20	14	-	-
9200	-	-	-	-	5	17	11	-	-
9201	-	-	-	-	-	-	-	0	233
9202	-	-	-	-	4	19	13	-	-
9204	-	-	-	-	-	-	-	1	225
9206	-	-	-	-	-	-	-	0	217
9207	-	-	-	-	4	19	13	-	-
9210	-	-	-	-	6	16	10	-	-
9211	-	-	-	-	-	-	-	0	217
9214	-	-	-	-	-	-	-	1	241
9216	-	-	-	-	-	-	-	0	225
9146	0	0	0	0	-	-	-	-	-
9151	0	0	0	0	-	-	-	-	-
9154	0	0	0	0	-	-	-	-	-
9156	0	0	0	0	-	-	-	-	-
9161	0	0	0	0	-	-	-	-	-
9164	0	0	0	0	-	-	-	-	-
9166	0	0	0	0	-	-	-	-	-
9171	0	0	0	0	-	-	-	-	-
9174	0	0	0	0	-	-	-	-	-
9176	0	0	0	0	-	-	-	-	-
9181	0	0	0	0	-	-	-	-	-
9184	0	0	0	0	-	-	-	-	-
9186	0	0	0	0	-	-	-	-	-
9191	0	0	0	0	-	-	-	-	-
9194	0	0	0	0	-	-	-	-	-
9196	0	0	0	0	-	-	-	-	-
9201	0	0	0	0	-	-	-	-	-
9204	0	0	0	0	-	-	-	-	-
9206	0	0	0	0	-	-	-	-	-
9211	0	0	0	0	-	-	-	-	-
9212	-	-	-	-	5	17	11	-	-
9214	0	0	0	0	-	-	-	-	-
9216	0	0	0	0	-	-	-	-	-
9217	-	-	-	-	5	18	12	-	-
9220	-	-	-	-	9	11	6	-	-
9221	0	0	0	0	-	-	-	0	249
9222	-	-	-	-	6	16	10	0	241
9224	0	0	0	0	-	-	-	1	225
9226	0	0	0	0	-	-	-	0	241
9227	-	-	-	-	6	14	9	-	-
9230	-	-	-	-	8	13	8	-	-
9231	0	0	0	0	-	-	-	0	217
9232	-	-	-	-	6	14	9	-	-
9234	0	0	0	0	-	-	-	1	253
9236	0	0	0	0	-	-	-	0	217
9237	-	-	-	-	8	13	8	-	-
9240	-	-	-	-	9	12	7	-	-
9241	0	0	0	0	-	-	-	0	253
9244	0	0	0	0	-	-	-	1	253
9247	-	-	-	-	6	14	9	-	-
9250	-	-	-	-	6	14	9	-	-
9251	0	0	0	3	-	-	-	0	217
9252	-	-	-	-	5	18	12	-	-
9254	0	0	0	0	-	-	-	1	217
9256	0	0	0	0	-	-	-	0	249
9257	-	-	-	-	4	21	15	-	-
9258	-	-	-	-	6	14	30	-	-
9260	-	-	-	-	9	11	6	-	-
9261	0	0	0	0	-	-	-	0	249
9262	-	-	-	-	6	16	10	0	217
9264	0	0	0	0	-	-	-	0	225
9266	0	0	0	0	-	-	-	0	241
9267	-	-	-	-	6	16	10	-	-
9270	-	-	-	-	8	12	7	-	-
9271	0	0	0	0	-	-	-	0	241
9272	-	-	-	-	6	14	9	-	-
9274	0	0	0	0	-	-	-	1	225
9276	0	0	0	0	-	-	-	0	217
9277	-	-	-	-	5	18	12	-	-
9281	0	0	0	0	-	-	-	0	249
9282	-	-	-	-	4	20	14	-	-
9286	0	0	0	0	5	17	11	0	233
9287	-	-	-	-	4	21	15	-	-
9290	0	0	0	0	-	-	-	1	225
9291	0	0	0	0	-	-	-	0	249
9292	-	-	-	-	6	16	10	-	-
9296	0	0	0	0	6	17	11	0	241
9297	-	-	-	-	4	19	13	-	-
9300	0	0	0	0	-	-	-	1	269
9301	0	0	0	0	-	-	-	0	217
9302	-	-	-	-	5	17	11	-	-
9306	0	0	0	0	6	17	11	0	225
9307	-	-	-	-	4	19	13	-	-
9310	0	0	0	0	-	-	-	1	269
9311	0	0	0	0	-	-	-	0	217
9312	-	-	-	-	4	19	13	-	-
9316	0	0	0	0	6	17	11	0	217
9317	-	-	-	-	4	19	13	-	-
9320	-	-	-	-	-	-	-	1	269
9321	-	-	-	-	-	-	-	0	217
9325	-	-	-	-	5	17	11	-	-
9326	-	-	-	-	6	14	9	-	-
9327	-	-	-	-	5	17	11	-	-
9329	-	-	-	-	-	-	-	0	225
9330	-	-	-	-	-	-	-	1	217
9331	-	-	-	-	-	-	-	0	225
9332	-	-	-	-	5	17	11	-	-
9336	-	-	-	-	4	0	29	0	225
9337	-	-	-	-	-	-	-	0	225
9338	-	-	-	-	-	-	-	0	217
9340	-	-	-	-	-	-	-	1	0
9341	-	-	-	-	9	11	6	-	-
9344	-	-	-	-	-	-	-	0	225
9345	-	-	-	-	8	13	8	0	225
9346	-	-	-	-	9	11	6	-	-
9347	-	-	-	-	8	13	8	-	-
9349	-	-	-	-	-	-	-	0	253
9350	-	-	-	-	-	-	-	1	225
9351	-	-	-	-	-	-	-	0	253
9352	-	-	-	-	6	17	11	-	-
9356	-	-	-	-	5	17	11	0	269
9357	-	-	-	-	4	20	14	-	-
9360	-	-	-	-	-	-	-	1	225
9361	-	-	-	-	-	-	-	0	233
9362	-	-	-	-	5	18	12	-	-
9366	-	-	-	-	6	14	9	0	249
9367	-	-	-	-	5	18	12	-	-
9370	-	-	-	-	5	18	30	1	217
9371	-	-	-	-	-	-	-	0	249
9374	-	-	-	-	-	-	-	0	249
9375	-	-	-	-	9	12	7	-	-
9376	-	-	-	-	8	13	8	-	-
9377	-	-	-	-	6	16	10	-	-
9379	-	-	-	-	-	-	-	0	253
9380	-	-	-	-	-	-	-	1	253
9381	-	-	-	-	-	-	-	0	241
9386	-	-	-	-	-	-	-	0	241
9320	0	0	0	0	-	-	-	-	-
9321	0	0	0	0	-	-	-	-	-
9329	0	0	0	0	-	-	-	-	-
9330	0	0	0	0	-	-	-	-	-
9331	0	0	0	0	-	-	-	-	-
9336	0	0	0	0	-	-	-	-	-
9345	0	0	0	0	-	-	-	-	-
9349	0	0	0	0	-	-	-	-	-
9350	0	0	0	0	-	-	-	-	-
9351	0	0	0	0	-	-	-	-	-
9356	0	0	0	0	-	-	-	-	-
9360	0	0	0	0	-	-	-	-	-
9361	0	0	0	0	-	-	-	-	-
9366	0	0	0	0	-	-	-	-	-
9370	0	0	0	0	-	-	-	-	-
9371	0	0	0	0	-	-	-	-	-
9379	0	0	0	0	-	-	-	-	-
9380	0	0	0	0	-	-	-	-	-
9381	0	0	0	0	-	-	-	-	-
9386	0	0	0	0	-	-	-	-	-
9390	0	0	0	0	-	-	-	1	241
9391	0	0	0	0	-	-	-	0	269
9396	0	0	0	0	-	-	-	0	269
9400	0	0	0	0	-	-	-	1	225
9401	0	0	0	0	-	-	-	0	233
9402	-	-	-	-	5	18	12	-	-
9405	-	-	-	-	4	20	30	-	-
9406	0	0	0	0	8	13	8	0	249
9407	-	-	-	-	6	14	9	-	-
9409	-	-	-	-	-	-	-	0	233
9410	0	0	0	0	-	-	-	1	253
9411	0	0	0	0	-	-	-	0	217
9412	-	-	-	-	8	14	9	-	-
9416	0	0	0	0	9	11	6	0	285
9417	-	-	-	-	9	11	6	-	-
9420	0	0	0	0	-	-	-	0	225
9421	0	0	0	0	-	-	-	0	225
9422	-	-	-	-	8	13	8	-	-
9426	0	0	0	0	8	14	9	0	253
9427	-	-	-	-	6	16	10	-	-
9430	0	0	0	0	-	-	-	1	285
9431	0	0	0	0	-	-	-	0	241
9432	-	-	-	-	6	16	10	-	-
9435	-	-	-	-	6	16	30	-	-
9436	0	0	0	0	9	11	6	0	241
9437	-	-	-	-	8	13	8	-	-
9439	-	-	-	-	-	-	-	0	241
9440	0	0	0	0	-	-	-	1	225
9441	0	0	0	0	-	-	-	0	253
9442	-	-	-	-	5	18	12	-	-
9446	0	0	0	0	6	17	11	0	249
9447	-	-	-	-	4	19	13	-	-
9450	0	0	0	0	-	-	-	1	269
9451	0	0	0	0	-	-	-	0	217
9452	-	-	-	-	4	20	14	-	-
9456	0	0	0	0	5	17	11	0	233
9457	-	-	-	-	4	20	14	-	-
9460	0	0	0	12	-	-	-	1	225
9461	0	0	0	0	-	-	-	0	233
9463	-	-	-	-	6	16	10	-	-
9466	-	-	-	-	8	13	8	-	-
9467	0	0	0	0	6	14	9	0	241
9470	0	0	0	0	-	-	-	1	253
9471	0	0	0	0	-	-	-	0	217
9472	-	-	-	-	8	13	8	-	-
9476	0	0	0	0	6	14	9	0	253
9477	-	-	-	-	5	18	12	-	-
9480	0	0	0	0	-	-	-	1	217
9481	0	0	0	0	-	-	-	0	249
9482	-	-	-	-	4	19	13	-	-
9486	0	0	0	0	8	14	9	0	217
9487	-	-	-	-	5	17	11	-	-
9490	-	-	-	-	-	-	-	1	285
9491	-	-	-	-	-	-	-	0	225
9492	-	-	-	-	4	20	14	-	-
9496	-	-	-	-	6	17	11	0	233
9497	-	-	-	-	4	19	13	-	-
9500	-	-	-	-	-	-	-	1	269
9501	-	-	-	-	-	-	-	0	217
9502	-	-	-	-	4	21	15	-	-
9506	-	-	-	-	5	17	11	0	249
9507	-	-	-	-	4	20	14	-	-
9510	-	-	-	-	-	-	-	1	225
9511	-	-	-	-	-	-	-	0	233
9512	-	-	-	-	5	17	11	-	-
9516	-	-	-	-	6	16	10	0	225
9517	-	-	-	-	5	18	12	-	-
9520	-	-	-	-	-	-	-	1	241
9521	-	-	-	-	-	-	-	0	249
9522	-	-	-	-	4	19	13	-	-
9526	-	-	-	-	6	17	11	0	217
9527	-	-	-	-	4	19	13	-	-
9530	-	-	-	-	-	-	-	1	269
9531	-	-	-	-	-	-	-	0	217
9532	-	-	-	-	5	18	12	-	-
9536	-	-	-	-	-	-	-	0	249
9537	-	-	-	-	9	11	6	-	-
9538	-	-	-	-	-	-	-	0	269
9539	-	-	-	-	-	-	-	0	217
9541	-	-	-	-	-	-	-	0	225
9542	-	-	-	-	8	13	8	-	-
9546	-	-	-	-	4	0	29	0	253
9547	-	-	-	-	8	12	7	-	-
9550	-	-	-	-	-	-	-	1	0
9551	-	-	-	-	-	-	-	0	225
9555	-	-	-	-	6	16	10	-	-
9556	-	-	-	-	8	14	9	-	-
9557	-	-	-	-	5	17	11	-	-
9559	-	-	-	-	-	-	-	0	241
9560	-	-	-	-	-	-	-	1	285
9561	-	-	-	-	-	-	-	0	225
9566	-	-	-	-	-	-	-	0	269
9490	0	0	0	0	-	-	-	-	-
9491	0	0	0	0	-	-	-	-	-
9496	0	0	0	0	-	-	-	-	-
9500	0	0	0	0	-	-	-	-	-
9501	0	0	0	0	-	-	-	-	-
9506	0	0	0	0	-	-	-	-	-
9510	0	0	0	0	-	-	-	-	-
9511	0	0	0	0	-	-	-	-	-
9516	0	0	0	0	-	-	-	-	-
9520	0	0	0	0	-	-	-	-	-
9521	0	0	0	0	-	-	-	-	-
9526	0	0	0	0	-	-	-	-	-
9530	0	0	0	0	-	-	-	-	-
9531	0	0	0	0	-	-	-	-	-
9536	0	0	0	0	-	-	-	-	-
9541	0	0	0	0	-	-	-	-	-
9546	0	0	0	0	-	-	-	-	-
9551	0	0	0	0	-	-	-	-	-
9559	0	0	0	0	-	-	-	-	-
