SysFN	SubFN	Num_RBs	TBS_Index	MCS_Index	Redund_Ver
6947	10	10	5	0
6952	4	22	16	0
6957	5	17	11	0
6969	4	0	29	0
6974	10	10	5	0
6982	4	18	12	0
6990	8	10	5	0
7014	10	10	5	0
7018	10	10	5	0
7022	16	10	5	0
7034	6	14	9	0
7047	6	14	9	0
7052	6	14	9	0
7057	6	16	10	0
7061	9	12	7	0
7066	6	16	10	0
7067	6	16	10	0
7072	4	21	15	0
7077	4	22	16	0
7080	4	21	30	2
7082	6	16	10	0
7085	4	22	30	2
7087	6	16	10	0
7092	6	16	10	0
7097	8	13	8	0
7102	9	11	6	0
7107	6	16	10	0
7112	8	12	7	0
7118	9	11	6	0
7133	8	12	7	0
7138	9	11	6	0
7142	6	11	6	0
7147	4	21	15	0
7267	10	10	5	0
7277	4	21	15	0
7285	8	24	18	0
7287	4	20	14	0
7292	4	20	14	0
7293	8	24	30	2
7297	8	12	7	0
7302	8	14	9	0
7321	4	0	29	0
7322	8	12	7	0
7327	8	12	7	0
7332	4	19	13	0
7339	6	16	10	0
7340	4	19	30	2
7342	9	11	6	0
7347	9	11	6	0
7352	8	13	8	0
7357	8	13	8	0
7362	8	12	7	0
7367	5	17	11	0
7372	8	14	9	0
7377	8	13	8	0
7382	8	14	9	0
7387	5	18	12	0
7392	6	14	9	0
7397	8	13	8	0
7414	4	21	15	0
7422	4	21	30	2
7430	20	12	7	0
7432	4	20	14	0
7447	5	18	12	0
7452	5	18	12	0
7457	4	20	14	0
7462	8	13	8	0
7467	6	16	10	0
7472	2	14	9	0
7477	8	12	7	0
7482	8	12	7	0
7487	5	17	11	0
7584	8	12	7	0
7596	5	17	11	0
7604	5	17	30	2
7624	4	19	13	0
7632	5	20	14	0
7639	10	10	5	0
7648	5	18	12	0
7652	6	17	11	0
7656	8	17	11	0
7657	9	11	6	0
7662	8	12	7	0
7667	9	11	6	0
7672	8	12	7	0
7677	5	18	12	0
7682	8	13	8	0
7697	5	18	12	0
7702	5	17	11	0
7713	6	14	9	0
7724	5	18	12	0
7732	12	19	13	0
7737	9	11	6	0
7742	9	11	6	0
7748	8	12	7	0
7752	8	12	7	0
7757	6	14	9	0
7762	8	13	8	0
7767	6	14	9	0
7775	10	14	9	0
7779	5	11	6	0
7783	8	14	9	0
7793	6	14	9	0
7812	3	23	17	0
7817	3	23	17	0
7822	4	21	15	0
7827	4	22	16	0
7830	4	21	30	2
7832	8	12	7	0
7904	8	14	9	0
7915	5	17	11	0
7923	12	19	13	0
7927	5	17	11	0
7932	5	18	12	0
7937	5	18	12	0
7942	5	18	12	0
8012	5	18	12	0
8017	8	12	7	0
8020	5	18	30	2
8029	6	17	11	0
8032	6	17	11	0
8222	4	0	29	0
8244	4	20	14	0
8260	27	11	6	0
8268	45	11	6	0
8272	9	11	6	0
8277	6	16	10	0
8278	8	14	9	0
8282	4	20	14	0
8287	8	12	7	0
8292	9	12	7	0
8297	5	18	12	0
